read_num_transformed,per_cost,travel_days,photo_num,person_num_三五好友,person_num_亲子,person_num_家庭,person_num_情侣,person_num_独自一人,person_num_闺蜜,is_weekend,title_length,playmode1,playmode2
3841.0,2616,7,81,0,0,0,0,1,0,1,7,0,1.0
2812.0,500,2,13,1,0,0,0,0,0,0,14,1,0.0
3206.0,3000,2,31,0,0,0,1,0,0,1,10,1,1.0
4264.0,2800,4,150,0,0,0,1,0,0,0,18,1,1.0
3399.0,1500,3,65,1,0,0,0,0,0,1,11,0,1.0
1765.0,2300,4,63,0,0,0,0,1,0,0,4,1,0.0
9902.0,600,3,10,0,0,0,0,0,1,1,17,1,0.0
1910.0,3000,4,38,0,0,0,0,0,1,0,9,1,0.0
3592.0,2000,5,0,0,0,0,1,0,0,1,9,0,1.0
8820.0,3500,3,50,0,0,0,0,1,0,1,7,0,1.0
875.0,1265,3,28,1,0,0,0,0,0,0,8,0,1.0
2359.0,4000,4,48,0,0,0,1,0,0,0,9,0,1.0
3173.0,1500,3,42,0,0,0,0,1,0,0,13,0,1.0
8558.0,2500,3,28,0,0,0,1,0,0,1,12,1,1.0
2548.0,650,3,63,0,0,0,0,1,0,1,4,1,0.0
3231.0,120,0,49,1,0,0,0,0,0,1,20,0,1.0
2126.0,3000,6,13,0,1,0,0,0,0,0,4,1,1.0
34000.0,900,3,23,0,0,0,1,0,0,0,5,0,1.0
2715.0,1000,4,32,0,0,1,0,0,0,0,13,1,0.0
4172.0,150,1,15,0,0,0,0,1,0,1,10,1,1.0
3970.0,5000,5,14,0,0,0,1,0,0,0,5,0,1.0
35000.0,500,3,20,1,0,0,0,0,0,1,14,0,1.0
2331.0,800,3,22,0,0,1,0,0,0,0,8,0,1.0
7835.0,1250,3,0,0,1,0,0,0,0,0,6,0,1.0
1620.0,1000,0,28,0,0,1,0,0,0,0,16,1,0.0
4703.0,1000,2,15,0,0,1,0,0,0,0,12,0,1.0
7185.0,4000,7,280,1,0,0,0,0,0,1,17,1,1.0
18000.0,2000,3,330,0,0,0,0,1,0,0,20,0,1.0
2503.0,2000,6,11,0,0,1,0,0,0,0,10,1,0.0
8115.0,3321,6,318,0,0,0,0,1,0,0,15,0,1.0
12000.0,1600,5,34,0,1,0,0,0,0,0,15,1,1.0
4897.0,4500,8,523,0,0,0,0,1,0,0,12,0,1.0
5254.0,7686,9,78,0,0,0,0,1,0,0,14,1,0.0
4233.0,2300,4,74,0,0,0,0,0,1,0,8,0,1.0
7903.0,1700,5,168,0,0,0,0,1,0,0,18,1,0.0
2536.0,2500,7,28,1,0,0,0,0,0,1,8,1,1.0
7324.0,1500,4,117,1,0,0,0,0,0,0,20,0,1.0
4200.0,4000,7,156,0,0,0,0,0,1,0,10,1,1.0
5367.0,2052,4,35,0,0,0,0,1,0,1,16,1,1.0
3757.0,1200,4,50,1,0,0,0,0,0,1,12,0,1.0
2697.0,2500,7,23,1,0,0,0,0,0,0,9,0,1.0
1651.0,1500,2,16,0,0,1,0,0,0,1,4,1,0.0
4651.0,2200,6,87,0,1,0,0,0,0,0,18,1,1.0
4435.0,4000,9,51,1,0,0,0,0,0,0,12,1,1.0
2789.0,1000,6,66,0,0,0,0,0,1,0,13,1,0.0
2283.0,3000,5,24,0,0,1,0,0,0,1,15,1,1.0
4245.0,3000,6,16,1,0,0,0,0,0,0,3,1,1.0
2087.0,1500,3,17,0,0,0,1,0,0,0,19,0,1.0
2869.0,2500,6,83,0,0,0,0,1,0,0,12,0,1.0
5165.0,2500,6,68,0,0,1,0,0,0,0,15,0,1.0
2404.0,2200,5,0,1,0,0,0,0,0,0,15,1,1.0
780.0,2000,2,4,0,0,0,1,0,0,0,7,0,1.0
1679.0,3200,5,21,0,0,1,0,0,0,1,14,1,1.0
5172.0,10000,9,363,0,0,0,0,1,0,0,15,0,1.0
11000.0,3500,8,175,0,0,0,1,0,0,1,14,1,0.0
2808.0,3000,7,231,0,0,0,0,0,1,1,6,0,1.0
8134.0,2800,6,207,0,0,1,0,0,0,0,17,1,1.0
9780.0,3600,7,185,0,0,0,0,1,0,1,19,1,0.0
1917.0,1000,0,18,0,1,0,0,0,0,0,10,0,1.0
5426.0,5000,7,169,1,0,0,0,0,0,1,12,0,1.0
8223.0,3000,9,66,1,0,0,0,0,0,1,16,1,0.0
3090.0,4000,9,55,1,0,0,0,0,0,1,20,1,0.0
16000.0,3500,4,134,1,0,0,0,0,0,1,13,0,1.0
6279.0,3000,9,204,0,0,1,0,0,0,1,11,1,1.0
2764.0,2500,7,66,0,0,0,0,0,1,0,9,0,1.0
5427.0,4000,9,127,0,0,1,0,0,0,0,16,0,1.0
1760.0,2000,4,80,1,0,0,0,0,0,0,20,1,0.0
5327.0,1200,5,173,1,0,0,0,0,0,0,11,1,1.0
4720.0,2000,5,102,0,0,1,0,0,0,0,16,0,1.0
2266.0,800,4,27,0,0,0,1,0,0,0,12,1,1.0
980.0,5000,6,20,0,0,0,0,0,1,0,13,0,1.0
7696.0,5000,9,106,0,0,1,0,0,0,1,12,0,1.0
9322.0,1200,6,87,1,0,0,0,0,0,0,9,0,1.0
4502.0,4200,9,92,1,0,0,0,0,0,0,9,0,1.0
7827.0,4000,5,136,0,0,0,0,1,0,0,16,0,1.0
3309.0,2500,9,115,0,0,0,0,1,0,1,3,1,0.0
2748.0,2000,3,37,0,0,0,0,1,0,1,9,1,0.0
19000.0,2300,4,169,0,0,0,1,0,0,1,18,1,1.0
6752.0,321,3,38,0,0,0,1,0,0,0,18,0,1.0
5522.0,2000,3,33,1,0,0,0,0,0,1,9,1,1.0
4071.0,1000,4,12,0,0,0,1,0,0,1,16,1,1.0
9166.0,2000,6,112,1,0,0,0,0,0,1,9,1,1.0
3228.0,4276,8,73,1,0,0,0,0,0,0,14,0,1.0
3544.0,5000,7,23,0,0,0,0,0,1,0,18,0,1.0
11000.0,5000,8,420,0,0,1,0,0,0,1,17,1,0.0
7055.0,5000,7,161,0,0,0,0,1,0,1,16,1,1.0
5903.0,2000,4,157,0,0,0,0,1,0,0,10,0,1.0
4926.0,4000,9,91,0,0,0,0,0,1,0,14,0,1.0
1328.0,3000,5,64,0,0,1,0,0,0,1,15,1,1.0
5133.0,2000,9,111,0,0,0,1,0,0,0,18,1,0.0
6944.0,5000,9,156,0,1,0,0,0,0,0,19,1,0.0
5933.0,7000,8,160,0,0,1,0,0,0,0,17,1,0.0
2405.0,3000,6,21,0,0,0,0,1,0,0,18,0,1.0
2266.0,800,4,27,0,0,0,1,0,0,0,12,1,1.0
13000.0,3500,7,155,1,0,0,0,0,0,0,23,1,1.0
3313.0,1800,4,55,0,0,1,0,0,0,1,6,0,1.0
4670.0,3500,9,0,0,0,1,0,0,0,0,20,1,1.0
628.0,200,1,8,0,0,0,0,1,0,1,6,1,1.0
384.0,1500,1,4,0,0,0,0,1,0,0,6,1,0.0
2473.0,1500,7,44,0,0,1,0,0,0,0,11,0,1.0
594.0,1000,3,11,0,0,0,0,1,0,1,6,0,1.0
439.0,500,3,15,1,0,0,0,0,0,0,6,0,1.0
231.0,300,1,0,0,1,0,0,0,0,0,12,0,1.0
996.0,1100,4,0,0,1,0,0,0,0,0,6,1,0.0
682.0,500,3,0,0,0,0,1,0,0,1,6,0,1.0
2531.0,2350,8,1,0,1,0,0,0,0,0,4,0,1.0
3480.0,5000,4,116,1,0,0,0,0,0,1,5,0,1.0
95000.0,6334,9,485,0,1,0,0,0,0,0,18,1,1.0
163000.0,900,5,618,0,0,1,0,0,0,0,11,1,1.0
108000.0,1200,3,72,0,0,1,0,0,0,1,18,1,1.0
57000.0,1350,4,447,1,0,0,0,0,0,0,9,1,1.0
11000.0,2000,5,76,0,0,0,1,0,0,0,8,1,1.0
51000.0,500,2,151,0,0,0,0,0,1,0,15,1,1.0
12000.0,2000,4,385,0,1,0,0,0,0,0,16,1,1.0
14000.0,3100,5,231,0,0,0,0,0,1,1,4,1,1.0
5827.0,3700,5,594,0,0,0,1,0,0,1,12,1,1.0
27000.0,1200,3,74,0,0,0,0,0,1,0,8,0,1.0
6341.0,2500,5,129,0,0,0,0,0,1,1,5,1,0.0
12000.0,1300,3,85,0,0,0,1,0,0,0,11,1,1.0
30000.0,900,1,10,0,1,0,0,0,0,0,10,0,1.0
12000.0,1500,3,128,0,0,0,1,0,0,0,19,1,1.0
17000.0,2500,5,86,1,0,0,0,0,0,0,18,1,1.0
16000.0,1500,3,122,0,1,0,0,0,0,0,20,0,1.0
8632.0,1400,4,86,0,0,0,1,0,0,0,19,1,0.0
4492.0,3700,5,90,0,0,0,1,0,0,0,15,1,1.0
4078.0,3300,5,142,0,0,0,1,0,0,0,14,1,1.0
5653.0,1200,4,103,0,0,1,0,0,0,1,16,1,1.0
5784.0,4000,5,169,0,0,0,1,0,0,0,4,1,1.0
5771.0,1800,1,129,0,0,0,1,0,0,0,9,1,1.0
5784.0,350,2,75,0,0,0,0,0,1,0,17,1,1.0
6539.0,1500,3,43,1,0,0,0,0,0,0,12,0,1.0
5559.0,1000,5,75,1,0,0,0,0,0,0,12,1,1.0
5173.0,3000,5,103,1,0,0,0,0,0,0,6,1,1.0
3118.0,1500,1,43,0,0,0,0,1,0,1,6,0,1.0
9417.0,1500,4,95,0,0,1,0,0,0,0,14,1,1.0
2651.0,4000,7,75,0,0,0,0,0,1,0,8,0,1.0
5230.0,1500,3,33,0,0,0,0,0,1,0,7,1,0.0
3675.0,2000,3,59,0,0,0,0,1,0,0,16,0,1.0
5980.0,1300,4,179,0,0,0,0,1,0,1,18,1,1.0
6868.0,1600,3,75,0,1,0,0,0,0,1,7,0,1.0
3740.0,2600,6,169,0,0,0,1,0,0,1,13,1,1.0
4312.0,3500,5,145,0,0,0,0,1,0,1,9,0,1.0
5897.0,3000,8,138,0,0,0,0,1,0,1,17,1,0.0
6118.0,2000,6,164,1,0,0,0,0,0,0,6,1,1.0
8615.0,2200,5,39,0,0,1,0,0,0,1,17,1,0.0
11000.0,800,6,40,0,0,0,0,1,0,1,16,1,1.0
6206.0,2100,3,100,1,0,0,0,0,0,0,14,1,0.0
5237.0,1500,5,128,0,0,1,0,0,0,1,8,1,1.0
2162.0,1800,4,196,1,0,0,0,0,0,0,7,0,1.0
12000.0,3000,6,26,0,1,0,0,0,0,1,19,1,1.0
4507.0,4000,5,41,0,1,0,0,0,0,1,8,1,1.0
7346.0,300,2,23,0,0,0,0,1,0,1,14,1,1.0
5035.0,900,2,34,0,0,0,1,0,0,1,18,1,1.0
3047.0,500,3,44,0,0,1,0,0,0,0,12,0,1.0
4191.0,600,4,194,0,0,0,0,1,0,1,11,1,1.0
7787.0,2400,5,68,0,0,1,0,0,0,0,5,1,1.0
2293.0,1500,4,50,0,0,0,1,0,0,0,15,0,1.0
2536.0,2200,4,37,0,0,0,1,0,0,0,9,1,1.0
7498.0,1700,4,21,0,1,0,0,0,0,0,18,0,1.0
2859.0,500,4,31,0,0,0,0,1,0,0,13,0,1.0
1571.0,1000,3,18,0,0,0,1,0,0,1,5,1,1.0
2445.0,1200,3,62,1,0,0,0,0,0,0,7,1,1.0
5599.0,2000,5,46,0,0,1,0,0,0,0,8,0,1.0
2663.0,2000,5,145,0,0,0,0,1,0,1,9,0,1.0
30000.0,900,3,21,1,0,0,0,0,0,1,13,1,1.0
6782.0,1200,3,54,0,0,0,1,0,0,0,5,0,1.0
2164.0,1000,3,8,0,0,0,1,0,0,0,4,0,1.0
2612.0,3000,4,45,0,0,0,1,0,0,0,11,1,1.0
5177.0,500,2,15,0,0,1,0,0,0,0,7,1,1.0
4344.0,3000,4,38,0,0,0,1,0,0,0,7,1,1.0
3561.0,2000,6,43,0,0,0,1,0,0,0,13,0,1.0
3185.0,5000,1,44,0,0,0,1,0,0,0,5,0,1.0
2721.0,1500,4,6,0,0,0,1,0,0,0,13,0,1.0
3111.0,3000,3,57,0,0,0,0,1,0,0,5,1,1.0
3052.0,1500,3,53,0,0,1,0,0,0,0,8,0,1.0
12000.0,1200,5,8,0,0,0,0,0,1,0,15,1,0.0
7263.0,1600,4,17,0,0,0,0,1,0,1,12,1,1.0
2053.0,1350,1,5,0,0,1,0,0,0,0,12,0,1.0
5149.0,1000,3,0,0,0,1,0,0,0,0,12,0,1.0
3008.0,1500,4,15,1,0,0,0,0,0,0,4,0,1.0
2972.0,2000,3,35,0,1,0,0,0,0,0,9,1,0.0
15000.0,1500,4,10,0,0,0,1,0,0,0,10,0,1.0
6497.0,2000,4,38,0,1,0,0,0,0,1,9,0,1.0
28000.0,800,5,45,0,0,0,1,0,0,0,11,1,1.0
5049.0,3000,5,0,1,0,0,0,0,0,0,10,1,1.0
3967.0,1500,5,6,1,0,0,0,0,0,1,18,1,1.0
3603.0,250,2,19,1,0,0,0,0,0,1,7,0,1.0
4878.0,1300,6,38,0,0,0,0,1,0,0,18,1,0.0
2043.0,1500,3,3,0,0,0,1,0,0,0,11,0,1.0
5411.0,1500,5,12,0,1,0,0,0,0,0,9,0,1.0
6338.0,4017,7,136,0,0,0,1,0,0,0,18,1,1.0
3431.0,2500,5,44,0,0,0,0,0,1,1,5,1,0.0
5231.0,2300,6,54,1,0,0,0,0,0,0,19,1,0.0
4748.0,1500,4,55,1,0,0,0,0,0,0,20,0,1.0
1005.0,4500,1,20,0,0,1,0,0,0,1,11,1,0.0
3396.0,5000,7,11,0,1,0,0,0,0,0,7,0,1.0
5136.0,2500,5,191,1,0,0,0,0,0,0,5,0,1.0
4174.0,1800,6,63,1,0,0,0,0,0,0,6,0,1.0
3216.0,5000,6,103,0,0,0,0,0,1,0,8,1,1.0
3922.0,1370,4,351,0,0,0,0,1,0,0,16,1,0.0
2384.0,3000,8,64,0,0,0,0,0,1,0,8,1,1.0
3927.0,600,3,5,0,1,0,0,0,0,0,7,1,1.0
12000.0,3500,4,294,0,0,1,0,0,0,1,15,1,1.0
4268.0,4000,6,145,0,0,0,0,0,1,1,20,0,1.0
4895.0,5000,7,12,0,1,0,0,0,0,0,10,1,1.0
5764.0,400,8,144,0,0,0,0,1,0,1,20,1,0.0
8961.0,6000,5,372,0,0,0,0,0,1,0,11,0,1.0
1819.0,1800,5,10,0,0,0,0,1,0,0,4,0,1.0
6828.0,4300,8,91,0,0,0,0,0,1,0,19,1,1.0
4147.0,1200,7,78,0,0,0,0,1,0,0,9,0,1.0
3441.0,2900,8,89,0,0,0,1,0,0,1,18,1,0.0
6297.0,3000,6,194,0,0,0,1,0,0,0,15,1,0.0
3479.0,1700,6,37,0,0,0,0,1,0,0,6,1,1.0
4547.0,3500,8,104,0,1,0,0,0,0,1,10,1,1.0
4720.0,2000,5,102,0,0,1,0,0,0,0,16,0,1.0
2296.0,2000,9,11,0,1,0,0,0,0,0,4,0,1.0
5410.0,2600,8,166,0,0,1,0,0,0,0,13,1,1.0
3112.0,1900,7,130,0,0,0,0,0,1,0,7,1,0.0
5059.0,1500,6,15,0,0,1,0,0,0,0,17,0,1.0
6761.0,4000,8,39,0,1,0,0,0,0,1,10,0,1.0
1127.0,7000,2,67,1,0,0,0,0,0,0,19,1,0.0
700.0,3200,4,0,1,0,0,0,0,0,0,5,1,0.0
1138.0,600,3,17,0,0,0,0,0,1,0,6,1,1.0
1704.0,2000,3,9,1,0,0,0,0,0,0,8,0,1.0
444.0,1000,1,0,0,0,0,0,0,1,1,17,1,1.0
551.0,1000,4,14,0,0,1,0,0,0,0,3,0,1.0
2024.0,3100,7,4,0,0,0,1,0,0,0,9,0,1.0
1486.0,1000,2,7,1,0,0,0,0,0,1,10,0,1.0
1001.0,1000,4,1,0,0,1,0,0,0,0,5,1,1.0
1005.0,2500,8,0,0,0,1,0,0,0,1,5,1,1.0
1392.0,3000,6,0,0,0,1,0,0,0,1,5,1,0.0
3129.0,1200,3,5,1,0,0,0,0,0,0,8,0,1.0
907.0,1000,3,16,0,0,0,1,0,0,0,4,1,1.0
611.0,1500,4,5,1,0,0,0,0,0,0,4,0,1.0
1145.0,1800,8,0,1,0,0,0,0,0,1,15,0,1.0
703.0,1200,3,0,0,0,1,0,0,0,0,7,1,0.0
548.0,600,5,1,0,0,0,0,1,0,0,5,0,1.0
643.0,1000,1,2,1,0,0,0,0,0,1,5,0,1.0
1241.0,2000,3,0,0,0,0,1,0,0,1,5,1,1.0
1991.0,11000,5,101,0,0,1,0,0,0,1,10,0,1.0
517.0,1500,0,11,0,0,0,1,0,0,1,14,1,1.0
1206.0,1500,1,1,0,0,0,1,0,0,1,7,1,1.0
2280.0,3500,6,28,0,0,0,1,0,0,0,19,1,1.0
3301.0,300,1,0,0,0,0,0,1,0,0,9,0,1.0
46000.0,3000,5,217,1,0,0,0,0,0,0,20,1,1.0
81000.0,1000,4,214,1,0,0,0,0,0,1,9,1,1.0
49000.0,3000,7,130,1,0,0,0,0,0,1,18,1,1.0
14000.0,1333,4,160,0,0,1,0,0,0,0,10,1,0.0
12000.0,5000,5,151,0,0,1,0,0,0,0,11,1,1.0
4548.0,1750,2,178,0,0,0,0,1,0,1,16,1,1.0
31000.0,2300,5,177,0,0,0,0,1,0,1,5,1,1.0
7994.0,1000,4,262,0,1,0,0,0,0,0,14,0,1.0
37000.0,150,1,18,1,0,0,0,0,0,0,18,1,1.0
1722.0,1500,4,145,0,0,0,1,0,0,0,4,0,1.0
6086.0,150,1,27,1,0,0,0,0,0,0,14,0,1.0
7402.0,800,2,57,1,0,0,0,0,0,0,20,1,1.0
13000.0,2000,2,13,0,0,0,0,1,0,0,9,1,1.0
4967.0,800,4,48,0,0,0,0,0,1,0,8,1,1.0
2352.0,6000,6,50,0,0,0,0,0,1,0,19,1,1.0
2520.0,700,3,53,1,0,0,0,0,0,0,5,0,1.0
11000.0,500,2,48,0,0,0,1,0,0,1,9,1,1.0
3957.0,1800,5,26,0,0,0,1,0,0,0,16,0,1.0
6528.0,600,2,25,0,0,1,0,0,0,0,14,0,1.0
3593.0,600,3,34,0,0,0,0,0,1,0,15,1,1.0
5124.0,3500,2,35,0,0,0,0,1,0,1,7,1,0.0
2796.0,2500,3,53,0,0,0,1,0,0,0,18,1,1.0
23000.0,800,2,72,1,0,0,0,0,0,1,18,1,1.0
1033.0,400,1,20,1,0,0,0,0,0,1,8,0,1.0
7068.0,2650,6,157,0,0,0,1,0,0,0,19,1,1.0
5633.0,3000,5,78,0,0,0,0,1,0,1,13,1,0.0
1726.0,3000,2,0,0,0,0,1,0,0,1,7,1,1.0
1877.0,400,1,2,1,0,0,0,0,0,1,16,0,1.0
2430.0,400,2,3,0,0,0,0,1,0,1,5,0,1.0
2112.0,500,8,130,0,0,0,0,1,0,0,18,0,1.0
2847.0,4000,2,14,0,0,0,0,0,1,0,7,1,1.0
1838.0,6000,9,68,1,0,0,0,0,0,0,13,0,1.0
1016.0,5000,6,11,0,0,0,0,1,0,0,7,0,1.0
6107.0,1600,5,151,0,0,1,0,0,0,0,20,1,0.0
2404.0,1800,5,76,0,0,1,0,0,0,1,18,1,1.0
6387.0,1500,3,42,0,0,0,1,0,0,0,12,1,1.0
1801.0,1500,5,52,0,0,0,1,0,0,0,12,1,1.0
3619.0,3000,4,20,0,0,0,0,0,1,0,5,1,0.0
6399.0,3500,7,341,1,0,0,0,0,0,0,4,0,1.0
5610.0,3000,7,88,1,0,0,0,0,0,1,18,1,1.0
4030.0,150,1,4,0,0,0,1,0,0,1,10,0,1.0
5246.0,3200,9,294,0,1,0,0,0,0,1,19,1,1.0
7022.0,900,5,108,1,0,0,0,0,0,0,20,1,1.0
6764.0,1700,7,116,1,0,0,0,0,0,0,17,0,1.0
8241.0,14000,8,161,1,0,0,0,0,0,1,11,1,1.0
8395.0,3080,7,107,0,0,0,1,0,0,0,16,0,1.0
4644.0,1900,7,132,1,0,0,0,0,0,0,14,1,1.0
3417.0,3500,9,166,0,0,0,1,0,0,1,15,1,1.0
4286.0,2635,6,92,0,0,0,0,1,0,0,18,1,1.0
35000.0,2500,4,116,0,0,0,0,1,0,0,18,1,1.0
4009.0,5000,7,93,0,0,0,0,0,1,0,11,1,1.0
5629.0,3500,5,89,0,0,0,0,0,1,1,11,1,1.0
5608.0,3500,8,163,0,0,0,0,1,0,1,16,1,1.0
8500.0,4000,9,255,1,0,0,0,0,0,1,4,1,1.0
2898.0,2500,6,158,0,0,0,1,0,0,0,4,1,1.0
2637.0,1700,5,263,0,0,1,0,0,0,1,20,0,1.0
54000.0,1000,3,151,0,1,0,0,0,0,0,13,1,1.0
50000.0,4000,3,183,0,0,0,0,1,0,0,10,1,0.0
76000.0,500,2,200,0,0,0,0,1,0,1,12,1,1.0
7235.0,900,6,258,1,0,0,0,0,0,1,13,1,1.0
39000.0,5000,4,341,0,0,0,1,0,0,0,10,1,0.0
5666.0,2000,7,168,0,0,1,0,0,0,0,18,1,0.0
20000.0,500,1,141,1,0,0,0,0,0,0,13,1,1.0
7523.0,3500,4,161,0,1,0,0,0,0,1,9,0,1.0
4579.0,900,2,70,1,0,0,0,0,0,0,9,1,0.0
22000.0,600,2,75,1,0,0,0,0,0,1,19,0,1.0
11000.0,1299,3,368,0,0,0,0,1,0,1,16,0,1.0
39000.0,800,4,86,1,0,0,0,0,0,0,20,1,1.0
4818.0,800,4,36,1,0,0,0,0,0,1,13,1,1.0
6810.0,2500,7,141,0,0,0,1,0,0,1,13,0,1.0
13000.0,1000,2,4,0,0,1,0,0,0,0,5,0,1.0
9162.0,700,2,48,1,0,0,0,0,0,0,17,1,0.0
4273.0,4000,1,20,1,0,0,0,0,0,1,14,0,1.0
9099.0,800,2,61,1,0,0,0,0,0,1,13,1,1.0
4862.0,1800,3,77,0,0,0,0,0,1,1,10,1,0.0
3277.0,2500,4,300,0,0,1,0,0,0,0,6,1,1.0
47000.0,1222,3,26,0,0,1,0,0,0,1,10,1,1.0
13000.0,1500,3,96,0,0,1,0,0,0,1,9,1,1.0
4627.0,1000,2,60,1,0,0,0,0,0,1,17,1,1.0
3654.0,1800,4,89,0,0,0,0,0,1,0,13,0,1.0
3688.0,900,3,92,0,1,0,0,0,0,1,4,0,1.0
3191.0,500,3,109,0,0,0,0,0,1,0,17,0,1.0
3399.0,1200,4,57,1,0,0,0,0,0,0,8,0,1.0
3769.0,1000,4,24,0,0,0,0,0,1,1,18,0,1.0
8681.0,500,1,17,1,0,0,0,0,0,0,12,1,1.0
2162.0,500,1,18,1,0,0,0,0,0,1,9,0,1.0
3877.0,250,1,39,1,0,0,0,0,0,0,17,0,1.0
5198.0,3000,5,27,0,0,0,1,0,0,0,8,1,1.0
4505.0,3000,4,12,0,0,1,0,0,0,1,9,1,1.0
3464.0,1500,4,59,0,0,0,1,0,0,0,16,0,1.0
2259.0,400,2,8,0,0,0,1,0,0,0,19,1,0.0
2729.0,500,2,12,0,0,0,0,1,0,0,6,0,1.0
8611.0,600,2,49,1,0,0,0,0,0,1,3,0,1.0
3104.0,4000,4,63,0,0,0,0,1,0,0,17,1,1.0
1554.0,500,1,0,0,0,0,0,1,0,1,3,0,1.0
3560.0,2500,4,15,0,0,0,1,0,0,0,9,1,1.0
3112.0,1500,3,11,0,0,0,1,0,0,0,10,0,1.0
6683.0,3000,0,23,0,0,0,1,0,0,0,15,0,1.0
494.0,400,4,4,0,0,1,0,0,0,0,3,0,1.0
3241.0,1500,3,1,0,0,1,0,0,0,1,11,0,1.0
7749.0,2000,4,177,0,0,0,0,1,0,0,16,0,1.0
63000.0,2500,5,90,0,1,0,0,0,0,1,7,0,1.0
11000.0,1000,2,57,1,0,0,0,0,0,1,16,1,1.0
5723.0,1600,6,225,0,0,1,0,0,0,0,18,0,1.0
4175.0,2000,5,107,0,0,1,0,0,0,0,12,0,1.0
4764.0,3000,5,72,1,0,0,0,0,0,0,10,1,1.0
3546.0,2000,2,54,0,0,0,0,1,0,0,6,1,1.0
2908.0,3000,7,165,0,0,0,0,1,0,1,19,1,1.0
2125.0,140,1,50,1,0,0,0,0,0,0,7,0,1.0
5277.0,2000,3,224,0,1,0,0,0,0,0,34,1,0.0
4747.0,3780,5,493,0,1,0,0,0,0,0,18,0,1.0
1389.0,2000,4,72,0,0,0,0,0,1,0,16,0,1.0
2517.0,2100,4,34,1,0,0,0,0,0,1,8,1,0.0
4069.0,1000,3,113,0,0,0,0,0,1,1,20,1,1.0
4143.0,750,2,13,0,0,0,1,0,0,1,14,0,1.0
5016.0,3000,5,32,0,0,0,0,0,1,0,13,0,1.0
2533.0,1500,5,21,0,0,0,1,0,0,0,13,0,1.0
1534.0,3000,4,60,0,0,0,0,1,0,1,7,0,1.0
2239.0,2000,4,118,1,0,0,0,0,0,0,15,0,1.0
1024.0,954,1,0,1,0,0,0,0,0,0,8,1,0.0
16000.0,3600,9,173,0,0,0,0,1,0,1,12,0,1.0
9237.0,6000,7,790,1,0,0,0,0,0,1,24,1,1.0
8395.0,3080,7,107,0,0,0,1,0,0,0,16,0,1.0
4644.0,1900,7,132,1,0,0,0,0,0,0,14,1,1.0
12000.0,2068,5,126,1,0,0,0,0,0,1,20,1,0.0
7022.0,900,5,108,1,0,0,0,0,0,0,20,1,1.0
2637.0,1700,5,263,0,0,1,0,0,0,1,20,0,1.0
10000.0,2500,3,105,0,0,0,0,1,0,0,14,0,1.0
1903.0,200,1,14,0,0,1,0,0,0,0,7,0,1.0
9766.0,1000,3,103,0,1,0,0,0,0,0,13,0,1.0
7041.0,1500,2,124,1,0,0,0,0,0,0,8,1,1.0
6399.0,3500,7,341,1,0,0,0,0,0,0,4,0,1.0
7363.0,3000,8,266,0,0,0,0,1,0,0,19,1,1.0
5610.0,3000,7,88,1,0,0,0,0,0,1,18,1,1.0
3417.0,3500,9,166,0,0,0,1,0,0,1,15,1,1.0
6431.0,7000,8,183,0,0,0,0,1,0,0,14,0,1.0
4286.0,2635,6,92,0,0,0,0,1,0,0,18,1,1.0
5629.0,3500,5,89,0,0,0,0,0,1,1,11,1,1.0
8500.0,4000,9,255,1,0,0,0,0,0,1,4,1,1.0
4645.0,6000,8,251,1,0,0,0,0,0,0,12,0,1.0
6764.0,1700,7,116,1,0,0,0,0,0,0,17,0,1.0
1328.0,3000,5,64,0,0,1,0,0,0,1,15,1,1.0
5152.0,2000,4,61,0,0,0,0,1,0,0,11,0,1.0
13000.0,3000,3,290,1,0,0,0,0,0,1,13,1,1.0
32000.0,1000,2,219,1,0,0,0,0,0,1,13,1,1.0
23000.0,1200,4,113,0,0,0,0,0,1,0,20,1,1.0
36000.0,700,3,147,0,1,0,0,0,0,0,10,1,1.0
6994.0,1750,4,128,1,0,0,0,0,0,1,9,1,0.0
9648.0,2000,5,177,0,0,0,1,0,0,0,10,0,1.0
11000.0,1000,4,114,1,0,0,0,0,0,0,12,1,1.0
17000.0,1300,4,81,0,0,1,0,0,0,0,12,1,0.0
35000.0,575,3,101,0,0,0,0,0,1,1,9,0,1.0
13000.0,1000,6,104,0,1,0,0,0,0,1,18,1,1.0
6240.0,1500,4,136,1,0,0,0,0,0,0,6,0,1.0
8676.0,1000,5,70,0,0,0,0,1,0,0,15,1,1.0
444.0,700,3,115,0,1,0,0,0,0,0,18,1,1.0
4596.0,1500,2,287,0,0,0,0,0,1,0,20,0,1.0
11000.0,1500,3,43,0,0,0,1,0,0,0,17,1,1.0
2394.0,500,3,21,0,0,0,0,1,0,0,7,0,1.0
4324.0,1000,2,20,0,0,0,0,1,0,1,15,1,1.0
2635.0,1200,3,90,0,0,0,1,0,0,0,16,0,1.0
3803.0,1000,4,83,0,0,0,0,1,0,0,10,1,0.0
3208.0,1500,2,47,0,0,0,0,1,0,1,13,0,1.0
2410.0,1500,6,29,0,0,0,0,0,1,0,4,0,1.0
6866.0,1000,5,60,0,0,0,0,1,0,0,14,1,0.0
2694.0,200,1,7,0,1,0,0,0,0,0,7,0,1.0
3809.0,1500,3,87,0,0,0,1,0,0,0,5,1,0.0
